,game_id,starting_nfelo_home,starting_nfelo_away,hfa_mod,home_bye_mod,away_bye_mod,div_game_mod,dif_surface_mod,home_time_advantage_mod,home_538_qb_adj,away_538_qb_adj,home_net_qb_mod,home_net_bye_mod,nfelo_dif_base,nfelo_dif_open,nfelo_dif_close,nfelo_home_line_open,nfelo_home_line_close,nfelo_home_probability_close,nfelo_home_probability_open,nfelo_home_cover_prob_close,nfelo_home_push_prob_close,nfelo_home_loss_prob_close,nfelo_away_cover_prob_close,nfelo_away_push_prob_close,nfelo_away_loss_prob_close,home_open_ev,away_open_ev,home_close_ev,away_close_ev,home_line_open,home_line_open_price,away_line_open_price,home_line_close,home_line_close_price,away_line_close_price,total_line_open,under_price_open,over_price_open,total_line_close,under_price_close,over_price_close,home_implied_win_probability_open,home_implied_win_probability_close,hfa_base_mod
10,2009_01_SF_ARI,1550.0,1454.0,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,16.751562118530273,1.7792929410934448,14.972269177436829,0.0,145.27226841449738,171.02499011153537,116.00070451302327,-7.0,-4.5,0.661,0.728,0.4999999999999979,0.0,0.4999999999999978,0.4999999999999978,0.0,0.4999999999999979,-0.04068666230433428,-0.040686662304336096,-0.045454545454545185,-0.04545454545454539,-7.0,,,-4.5,,,,,,45.5,-104.0,-106.0,0.728,0.661,62.5
11,2009_01_WAS_NYG,1589.0,1495.0,56.099998474121094,0.0,-0.0,-28.200000762939453,21.799999237060547,0.0,-4.626707077026367,0.7876482009887695,-5.414355278015137,0.0,144.68564319610596,141.43794365384807,155.54414032804763,-6.0,-6.5,0.71,0.693,0.4999999999999979,0.0,0.49999999999999756,0.49999999999999756,0.0,0.4999999999999979,-0.04381709639179453,-0.043817096391795686,-0.045454545454544984,-0.045454545454545595,-6.0,,,-6.5,,,,,,37.0,,,0.693,0.71,62.5
12,2009_01_LAR_SEA,1443.0,1347.0,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,-14.115941047668457,-10.558304786682129,-3.557636260986328,0.0,126.74236297607422,161.95759503141713,162.94312278083845,-6.5,-7.0,0.7186906403951661,0.7175422522300889,0.4475532853476873,0.0,0.5524467146523084,0.5524467146523084,0.0,0.4475532853476873,-0.11745612016860286,0.03374718673091808,-0.1455800916089564,0.054671000699865795,-7.0,,,-7.5,,,,,,41.0,,,0.728,0.744,62.5
13,2009_01_CHI_GB,1502.0,1525.0,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,8.456467628479004,34.242671966552734,-25.78620433807373,0.0,-14.486205101013184,21.510648237228423,51.11964238225839,-1.5,-2.5,0.5730407648208916,0.5309168181544335,0.37340506929299166,0.0085615049290794,0.6180334257779239,0.6180334257779239,0.0085615049290794,0.37340506929299166,-0.16881847652552764,0.084210823818565,-0.27857427187520417,0.18844349959603,-3.0,,,-5.0,,,,,,47.0,,,0.593,0.671,62.5
14,2009_01_BUF_NE,1608.0,1452.0,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,22.266958236694336,2.4776384830474854,19.78931975364685,0.0,210.0893189907074,224.9724787318589,271.36233644496747,-9.5,-11.5,0.8266526452806341,0.785,0.46042405587667795,0.0299246954732263,0.5096512486500907,0.5096512486500907,0.0299246954732263,0.46042405587667795,-0.04545454545454438,-0.0454545454545462,-0.09108392512583809,0.002895261077949896,-9.5,,,-13.0,,,,,,47.5,,,0.785,0.849,62.5
15,2009_01_LAC_OAK,1427.0,1568.0,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,-3.802248001098633,10.283526420593262,-14.085774421691895,0.0,-120.78577518463135,-151.12179936460728,-184.59700169801835,6.0,7.5,0.2568079882426658,0.29526949073939646,0.6325911777238983,0.0,0.36740882227609695,0.36740882227609695,0.0,0.6325911777238983,-0.01077861475080912,-0.08013047615828146,0.20767406656381052,-0.2985831574729011,6.5,,,10.5,,,,,,43.0,,,0.286,0.187,62.5
16,2009_02_CAR_ATL,1536.186570542714,1508.7740448202903,56.099998474121094,0.0,-0.0,-28.200000762939453,21.799999237060547,0.0,3.580394983291626,-20.2215518951416,23.801946878433228,0.0,107.31447107497797,140.6435060336174,134.450756411508,-6.0,-5.5,0.6843770640753539,0.6920261998500064,0.4691930464397922,0.0308069535602055,0.49999999999999745,0.49999999999999745,0.0308069535602055,0.4691930464397922,-0.14547528818667027,0.06112962851901679,-0.07346086687291369,-0.01464759189434006,-7.0,,,-6.0,,,,,,43.5,,,0.728,0.693,62.5
17,2009_02_MIN_DET,1300.856102150155,1572.7083967322565,45.5,0.0,-0.0,-28.200000762939453,0.0,11.200000762939453,3.0862205028533936,-0.8172693848609924,3.903489887714386,0.0,-222.44880469438704,-255.29957562302766,-241.91177586981237,10.5,10.0,0.199,0.187,0.44734672164688416,0.1053065567062257,0.44734672164688516,0.44734672164688516,0.1053065567062257,0.44734672164688416,-0.045454545454546046,-0.045454545454544484,-0.040667883786081424,-0.04066788378607951,10.5,,,10.0,,,,,,45.0,-109.0,-101.0,0.187,0.199,62.5
18,2009_02_CIN_GB,1537.3310028869755,1433.1873293801946,73.0999984741211,0.0,-0.0,-0.0,21.799999237060547,-11.200000762939453,2.8459322452545166,0.7099987864494324,2.1359334588050842,0.0,179.37960543970712,216.8464623011014,197.39584236070422,-9.0,-8.0,0.757,0.777,0.48136137745068536,0.0372772450986245,0.4813613774506851,0.4813613774506851,0.0372772450986245,0.48136137745068536,-0.04376493817887648,-0.04376493817887708,-0.04376012522278932,-0.043760125222789874,-9.0,,,-8.0,,,,,,42.0,,,0.777,0.757,62.5
19,2009_02_ARI_JAX,1484.7280329836494,1530.662718684041,84.875,0.0,-0.0,-0.0,0.0,22.375,-2.935098171234131,6.88100004196167,-9.8160982131958,0.0,29.124216086412616,82.80147500713991,65.38411365561699,-3.5,-3.0,0.593,0.6169549983761491,0.4460731243465529,0.1078537513068898,0.4460731243465523,0.4460731243465523,0.1078537513068898,0.4460731243465529,-0.12262937740733856,0.031720286498247985,-0.04055210221332241,-0.040552102213323574,-4.5,,,-3.0,-115.0,-105.0,,,,42.5,-110.0,100.0,0.661,0.593,62.5
20,2009_02_OAK_KC,1363.7600510260693,1430.4337694004792,56.67499923706055,0.0,-0.0,-28.200000762939453,0.0,22.375,42.44656753540039,-8.60835075378418,51.05491828918457,0.0,41.056199151835244,88.73949984654253,65.38411365561699,-3.5,-3.0,0.593,0.625,0.4460731243465529,0.1078537513068898,0.4460731243465523,0.4460731243465523,0.1078537513068898,0.4460731243465529,-0.04545454545454504,-0.045454545454545595,-0.04055210221332241,-0.040552102213323574,-3.5,,,-3.0,,,,,,40.0,,,0.625,0.593,62.5
21,2009_02_NE_NYJ,1495.1118091504054,1599.5896814003183,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,2.304222822189331,28.005859375,-25.70163655281067,0.0,-95.87950956566306,-126.96816474086019,-91.71069433208922,5.0,3.5,0.371,0.325,0.49999999999999756,0.0,0.499999999999998,0.499999999999998,0.0,0.49999999999999756,-0.04502096421166163,-0.04502096421166047,-0.04545454545454569,-0.04545454545454489,5.0,,,3.5,,,,,,45.0,,,0.325,0.371,62.5
22,2009_02_NO_PHI,1624.6221824970935,1545.4474311958716,95.5,0.0,-0.0,-0.0,21.799999237060547,11.200000762939453,-64.61347198486328,27.446636199951172,-92.06010818481445,0.0,82.61464311640748,43.47970142253415,8.12605628706956,-2.5,-0.5,0.511692203127537,0.5622477014833894,0.53862004148853,0.0628277228556535,0.39855223565581216,0.39855223565581216,0.0628277228556535,0.53862004148853,0.05917813069693921,-0.15002388596088084,0.09110234751557876,-0.1762998272559735,0.0,,,3.0,,,,,,46.0,,,0.5,0.403,62.5
23,2009_02_HOU_TEN,1596.6582347400627,1492.8090221652171,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,1.8786959648132324,2.3514697551727295,-0.47277379035949707,0.0,137.67643802154657,197.39584236070422,171.02499011153537,-8.0,-7.0,0.728,0.757,0.4475532853476873,0.104893429304622,0.44755328534768635,0.44755328534768635,0.104893429304622,0.4475532853476873,-0.04376012522278932,-0.043760125222789874,-0.04068666230433428,-0.040686662304336096,-8.0,,,-7.0,,,,,,40.5,,,0.757,0.728,62.5
24,2009_02_LAR_WAS,1494.6370767073065,1314.930797367542,95.5,0.0,-0.0,-0.0,21.799999237060547,11.200000762939453,2.8673319816589355,-12.496623039245605,15.363955020904541,0.0,290.570234360669,256.5109042662898,256.2539248465936,-11.0,-11.0,0.8138337732291747,0.8140577943636297,0.5939283866018211,0.0,0.40607161339817466,0.40607161339817466,0.0,0.5939283866018211,0.06475053914843683,-0.1487483556211139,0.13386328351257176,-0.2247723744216624,-10.0,,,-9.5,-110.0,-110.0,,,,37.0,-105.0,-105.0,0.795,0.785,62.5
