,spread_line,result,normalized_modeled_prob
80211,23.4,36.0,0.013677267554590457
80212,23.4,37.0,0.011634410431828035
80213,23.4,38.0,0.021364141163963398
80214,23.4,39.0,0.010874442704840054
80215,23.4,40.0,0.009305663222012607
80216,23.4,41.0,0.017132932323910298
80217,23.4,42.0,0.00831641974988213
80218,23.4,43.0,0.0028950160258716727
80219,23.4,44.0,0.006497360226385165
80220,23.4,45.0,0.012868534458459287
80221,23.4,46.0,0.006087972893759694
80222,23.4,47.0,0.0016888428514494922
80223,23.4,48.0,0.0012201428075939848
80224,23.4,49.0,0.0010644267675664146
80225,23.4,50.0,0.0009262337568359406
80226,23.4,51.0,0.0008017076613637251
80227,23.4,52.0,0.0006921360449234843
80228,23.4,53.0,0.000761360607446287
80229,23.4,54.0,0.003025198386229087
80230,23.4,55.0,0.006619345144014608
80231,23.4,56.0,0.002881246267658
80232,23.4,57.0,0.0004716905446205303
80233,23.4,58.0,0.0002532566749684361
80234,23.4,59.0,0.00020848243284174204
80235,23.4,60.0,0.00017200084426385716
80236,23.4,61.0,0.000141151391679522
80237,23.4,62.0,0.00011521946662649798
80238,23.4,63.0,9.355191114580115e-05
80239,23.4,64.0,7.555541147011017e-05
80240,23.4,65.0,6.0696632066750674e-05
80241,23.4,66.0,4.850089129928662e-05
80242,23.4,67.0,3.854969561659432e-05
80243,23.4,68.0,3.047742662378468e-05
80244,23.4,69.0,2.396744519363935e-05
80245,23.4,70.0,1.874784261536249e-05
80246,23.4,71.0,1.4587032905822043e-05
80247,23.4,72.0,1.1289344702972673e-05
80248,23.4,73.0,8.69073709862749e-06
80249,23.4,74.0,6.6547324336556e-06
80250,23.5,-75.0,3.4960917069086396e-14
80251,23.5,-74.0,5.89310637439601e-14
80252,23.5,-73.0,9.880794164717162e-14
80253,23.5,-72.0,1.6478798052594854e-13
80254,23.5,-71.0,2.7336651629488203e-13
80255,23.5,-70.0,4.5107754963362713e-13
80256,23.5,-69.0,7.403604562161438e-13
80257,23.5,-68.0,1.2087077971580814e-12
80258,23.5,-67.0,1.962842895981886e-12
80259,23.5,-66.0,3.170559186557347e-12
80260,23.5,-65.0,5.094156660054711e-12
80261,23.5,-64.0,8.141320200197667e-12
80262,23.5,-63.0,1.2942062203794847e-11
80263,23.5,-62.0,2.0464363303884774e-11
80264,23.5,-61.0,3.218689617703736e-11
80265,23.5,-60.0,5.0355402136993785e-11
80266,23.5,-59.0,7.836085132147372e-11
80267,23.5,-58.0,1.2129372400771344e-10
80268,23.5,-57.0,1.8675129511024333e-10
80269,23.5,-56.0,2.860059196710914e-10
80270,23.5,-55.0,4.3568492135763607e-10
80271,23.5,-54.0,6.601705475151187e-10
80272,23.5,-53.0,9.950063867642309e-10
80273,23.5,-52.0,1.4917007221529741e-09
80274,23.5,-51.0,2.2244550795406083e-09
80275,23.5,-50.0,3.2995270197404854e-09
80276,23.5,-49.0,4.868171257103018e-09
80277,23.5,-48.0,7.144405845067287e-09
80278,23.5,-47.0,1.0429236075466124e-08
80279,23.5,-46.0,1.514345575545375e-08
80280,23.5,-45.0,2.18717535676095e-08
80281,23.5,-44.0,3.142160281593106e-08
80282,23.5,-43.0,4.4901328397470725e-08
80283,23.5,-42.0,6.382284737133207e-08
80284,23.5,-41.0,9.023588905316226e-08
80285,23.5,-40.0,1.269020328481709e-07
80286,23.5,-39.0,1.7751866544706083e-07
80287,23.5,-38.0,2.4700495092866917e-07
80288,23.5,-37.0,3.41864109660674e-07
80289,23.5,-36.0,4.706386760035889e-07
80290,23.5,-35.0,6.444778858097953e-07
80291,23.5,-34.0,8.778388355166197e-07
80292,23.5,-33.0,1.189345420230913e-06
80293,23.5,-32.0,1.602831120396831e-06
80294,23.5,-31.0,2.1485932401855698e-06
80295,23.5,-30.0,2.8648869316207528e-06
80296,23.5,-29.0,3.799687418694439e-06
80297,23.5,-28.0,5.014282575388184e-06
80298,23.5,-27.0,7.407219783373636e-06
80299,23.5,-26.0,8.265833823306468e-05
80300,23.5,-25.0,0.0011082290970576465
80301,23.5,-24.0,0.002709630562898975
80302,23.5,-23.0,0.0012009089841680419
80303,23.5,-22.0,0.001360455951867514
80304,23.5,-21.0,0.003132085855459369
80305,23.5,-20.0,0.001302055058914947
80306,23.5,-19.0,0.0002365086013697315
80307,23.5,-18.0,0.0015933555062101234
80308,23.5,-17.0,0.003840106947584322
80309,23.5,-16.0,0.0017454336918325995
80310,23.5,-15.0,0.0019985612271984535
80311,23.5,-14.0,0.0045165727121667274
80312,23.5,-13.0,0.001953405334187338
80313,23.5,-12.0,0.0004734575839376553
80314,23.5,-11.0,0.002444298361014415
80315,23.5,-10.0,0.005693628066148123
80316,23.5,-9.0,0.002726137607489752
80317,23.5,-8.0,0.0031551997207092627
80318,23.5,-7.0,0.006855560638768049
80319,23.5,-6.0,0.0031751263561311787
80320,23.5,-5.0,0.0010736638433906237
80321,23.5,-4.0,0.004048593902163662
80322,23.5,-3.0,0.008921963669393003
80323,23.5,-2.0,0.004314837428541728
80324,23.5,-1.0,0.0014208667762640257
80325,23.5,0.0,0.000604639185547026
80326,23.5,1.0,0.0018388245975472276
80327,23.5,2.0,0.006382163422481438
80328,23.5,3.0,0.013382222552062034
80329,23.5,4.0,0.006805006419359346
80330,23.5,5.0,0.003086317974498989
80331,23.5,6.0,0.00871238458637332
80332,23.5,7.0,0.01786015573333594
80333,23.5,8.0,0.009721954029098647
80334,23.5,9.0,0.011379777514112113
80335,23.5,10.0,0.02231694947807812
80336,23.5,11.0,0.011493626835935388
80337,23.5,12.0,0.005352875516952682
80338,23.5,13.0,0.01493279353476656
80339,23.5,14.0,0.03053803854626535
80340,23.5,15.0,0.016338406377820216
80341,23.5,16.0,0.019764774117622834
80342,23.5,17.0,0.03963341653795291
80343,23.5,18.0,0.01943182100928361
80344,23.5,19.0,0.008036664231107118
80345,23.5,20.0,0.028360237929292043
80346,23.5,21.0,0.06146759000622998
80347,23.5,22.0,0.030751479160668324
80348,23.5,23.0,0.040697366033867165
80349,23.5,24.0,0.08995945542894355
80350,23.5,25.0,0.04017389407332013
80351,23.5,26.0,0.009437889954850263
80352,23.5,27.0,0.023735490979071495
80353,23.5,28.0,0.04962653008891583
80354,23.5,29.0,0.02431519956101672
80355,23.5,30.0,0.019599725087167043
80356,23.5,31.0,0.037150035576327456
80357,23.5,32.0,0.01798604277438343
80358,23.5,33.0,0.006231657903878049
80359,23.5,34.0,0.013646220513963678
80360,23.5,35.0,0.026701602579751817
80361,23.5,36.0,0.01360794428355744
80362,23.5,37.0,0.011572078402817012
80363,23.5,38.0,0.02125133215043921
80364,23.5,39.0,0.010818996817456992
80365,23.5,40.0,0.009257007016759062
80366,23.5,41.0,0.017039031031099685
80367,23.5,42.0,0.008274912047787885
80368,23.5,43.0,0.002885607961384118
80369,23.5,44.0,0.006464822597620836
80370,23.5,45.0,0.012795181799415571
80371,23.5,46.0,0.006057857257833996
80372,23.5,47.0,0.0016866000615281989
80373,23.5,48.0,0.0012205162550268961
80374,23.5,49.0,0.0010653400291014178
80375,23.5,50.0,0.0009275225372964356
80376,23.5,51.0,0.0008032509939946563
80377,23.5,52.0,0.0006938194700288452
80378,23.5,53.0,0.0007618892285890076
80379,23.5,54.0,0.0030085990170694446
80380,23.5,55.0,0.006575951645044955
80381,23.5,56.0,0.0028645237598652526
80382,23.5,57.0,0.00047199710023813635
80383,23.5,58.0,0.0002546676420101474
80384,23.5,59.0,0.00020977596948187864
80385,23.5,60.0,0.00017316030306797905
80386,23.5,61.0,0.00014217862579880386
80387,23.5,62.0,0.00011611983167280673
80388,23.5,63.0,9.43332050918989e-05
80389,23.5,64.0,7.622701101399881e-05
80390,23.5,65.0,6.126878929464737e-05
80391,23.5,66.0,4.8984176787852644e-05
80392,23.5,67.0,3.8954571965071266e-05
80393,23.5,68.0,3.0813935346027036e-05
80394,23.5,69.0,2.424498974935287e-05
80395,23.5,70.0,1.8975050927606323e-05
80396,23.5,71.0,1.4771683813254654e-05
80397,23.5,72.0,1.143834426074214e-05
80398,23.5,73.0,8.81013232229195e-06
80399,23.5,74.0,6.749751851036542e-06
80400,23.6,-75.0,3.337576379779071e-14
80401,23.6,-74.0,5.628906914058924e-14
80402,23.6,-73.0,9.442848625708886e-14
80403,23.6,-72.0,1.5756802673753077e-13
80404,23.6,-71.0,2.61528650183136e-13
80405,23.6,-70.0,4.317740684321305e-13
80406,23.6,-69.0,7.090550376012659e-13
80407,23.6,-68.0,1.1582156941289764e-12
80408,23.6,-67.0,1.881850208532741e-12
80409,23.6,-66.0,3.0413525437781942e-12
80410,23.6,-65.0,4.8891637846013785e-12
80411,23.6,-64.0,7.817871265419783e-12
80412,23.6,-63.0,1.2434506419062795e-11
80413,23.6,-62.0,1.9672279878094538e-11
80414,23.6,-61.0,3.095757584817563e-11
80415,23.6,-60.0,4.84579797750437e-11
80416,23.6,-59.0,7.544835417957352e-11
80417,23.6,-58.0,1.1684774738168325e-10
80418,23.6,-57.0,1.8000187367515266e-10
80419,23.6,-56.0,2.7581622798460224e-10
80420,23.6,-55.0,4.2038645223908237e-10
80421,23.6,-54.0,6.373290525720905e-10
80422,23.6,-53.0,9.610917045447079e-10
80423,23.6,-52.0,1.4416241516911e-09
80424,23.6,-51.0,2.1509255514339734e-09
80425,23.6,-50.0,3.1921612169619165e-09
80426,23.6,-49.0,4.712272150490806e-09
80427,23.6,-48.0,6.919297801364012e-09
80428,23.6,-47.0,1.0106011604070476e-08
80429,23.6,-46.0,1.4681947808129182e-08
80430,23.6,-45.0,2.1216496748190097e-08
80431,23.6,-44.0,3.049648554708957e-08
80432,23.6,-43.0,4.360256477846696e-08
80433,23.6,-42.0,6.200981112968363e-08
80434,23.6,-41.0,8.77192520496318e-08
80435,23.6,-40.0,1.2342853709811852e-07
80436,23.6,-39.0,1.7275173157401778e-07
80437,23.6,-38.0,2.4050018965153394e-07
80438,23.6,-37.0,3.330386602841003e-07
80439,23.6,-36.0,4.5873315296450295e-07
80440,23.6,-35.0,6.285095796721405e-07
80441,23.6,-34.0,8.565446998519954e-07
80442,23.6,-33.0,1.1611132952697286e-06
80443,23.6,-32.0,1.5656176163325952e-06
80444,23.6,-31.0,2.0998267491901027e-06
80445,23.6,-30.0,2.801354382838101e-06
80446,23.6,-29.0,3.7174036629310206e-06
80447,23.6,-28.0,4.9083439931406565e-06
80448,23.6,-27.0,7.272858623745971e-06
80449,23.6,-26.0,8.259568654758493e-05
80450,23.6,-25.0,0.0011096373384337022
80451,23.6,-24.0,0.0027133498235631702
80452,23.6,-23.0,0.0012023069147729022
80453,23.6,-22.0,0.001361854975283041
80454,23.6,-21.0,0.003135769372441052
80455,23.6,-20.0,0.0013031236633990306
80456,23.6,-19.0,0.00023596020104249923
80457,23.6,-18.0,0.0015941983979352635
80458,23.6,-17.0,0.0038433559870943205
80459,23.6,-16.0,0.0017459704887748582
80460,23.6,-15.0,0.001998848824445191
80461,23.6,-14.0,0.004519041129310041
80462,23.6,-13.0,0.0019529343385951093
80463,23.6,-12.0,0.0004710694574905384
80464,23.6,-11.0,0.0024429208230614162
80465,23.6,-10.0,0.005694166784108814
80466,23.6,-9.0,0.002723882241984467
80467,23.6,-8.0,0.0031521769527214395
80468,23.6,-7.0,0.006853797421076854
80469,23.6,-6.0,0.003170812141693986
80470,23.6,-5.0,0.00106756945002831
80471,23.6,-4.0,0.0040423126529244005
80472,23.6,-3.0,0.008915772805667414
80473,23.6,-2.0,0.004307306669488876
80474,23.6,-1.0,0.0014123746650133453
80475,23.6,0.0,0.0006083424144504786
80476,23.6,1.0,0.001829739559708292
80477,23.6,2.0,0.006371355588762172
80478,23.6,3.0,0.013368979079189755
80479,23.6,4.0,0.0067942121663493674
80480,23.6,5.0,0.0030769340227984263
80481,23.6,6.0,0.008698301623582943
80482,23.6,7.0,0.01783851811079899
80483,23.6,8.0,0.009708768235854932
80484,23.6,9.0,0.011362380632618385
80485,23.6,10.0,0.022284683969640208
80486,23.6,11.0,0.011479858905415847
80487,23.6,12.0,0.005350016928992493
80488,23.6,13.0,0.014906988710508945
80489,23.6,14.0,0.030474132487049898
80490,23.6,15.0,0.01631416393251053
80491,23.6,16.0,0.01971660134208593
80492,23.6,17.0,0.03950758394314313
80493,23.6,18.0,0.019391925306161278
80494,23.6,19.0,0.008040075704122752
80495,23.6,20.0,0.028187752834475086
80496,23.6,21.0,0.06101356783210487
80497,23.6,22.0,0.030667593067134947
80498,23.6,23.0,0.04192778332294143
80499,23.6,24.0,0.09124781974838903
80500,23.6,25.0,0.04065559901064445
80501,23.6,26.0,0.009402395499764932
80502,23.6,27.0,0.02364136373339642
80503,23.6,28.0,0.049496317126136474
80504,23.6,29.0,0.024226366608404836
80505,23.6,30.0,0.01949591883979841
80506,23.6,31.0,0.036982048996754925
80507,23.6,32.0,0.017893402035507697
80508,23.6,33.0,0.006185667078947574
80509,23.6,34.0,0.013563152866656472
80510,23.6,35.0,0.026552924764390466
80511,23.6,36.0,0.013530239799590922
80512,23.6,37.0,0.011502572273833464
80513,23.6,38.0,0.021125566762245775
80514,23.6,39.0,0.01075682857866056
80515,23.6,40.0,0.009202577475847828
80516,23.6,41.0,0.01693473353153008
80517,23.6,42.0,0.008228241484371087
80518,23.6,43.0,0.0028742633489837357
80519,23.6,44.0,0.0064282467618334066
80520,23.6,45.0,0.012714058828611633
80521,23.6,46.0,0.006023981709125246
80522,23.6,47.0,0.0016832057043154203
80523,23.6,48.0,0.001220032179429652
80524,23.6,49.0,0.0010655047382539847
80525,23.6,50.0,0.0009281603643750998
80526,23.6,51.0,0.0008042317067315017
80527,23.6,52.0,0.0006950184980486058
80528,23.6,53.0,0.0007619064560950216
80529,23.6,54.0,0.0029901864167220936
80530,23.6,55.0,0.0065286697652923754
80531,23.6,56.0,0.002846090693317479
80532,23.6,57.0,0.00047199879154697
80533,23.6,58.0,0.00025590692906317803
80534,23.6,59.0,0.0002109291927605077
80535,23.6,60.0,0.00017420506473130463
80536,23.6,61.0,0.0001431126889003943
80537,23.6,62.0,0.00011694498867398433
80538,23.6,63.0,9.505417529803928e-05
80539,23.6,64.0,7.685053367999913e-05
80540,23.6,65.0,6.180287590619769e-05
80541,23.6,66.0,4.94375100790393e-05
80542,23.6,67.0,3.9336036789210984e-05
80543,23.6,68.0,3.113226517946499e-05
80544,23.6,69.0,2.4508512206542384e-05
80545,23.6,70.0,1.9191516013719814e-05
80546,23.6,71.0,1.4948159555698282e-05
80547,23.6,72.0,1.1581165674074606e-05
80548,23.6,73.0,8.924891222023363e-06
80549,23.6,74.0,6.841316713119465e-06
80550,23.7,-75.0,3.1847820217523023e-14
80551,23.7,-74.0,5.3740778785078985e-14
80552,23.7,-73.0,9.020161346803732e-14
80553,23.7,-72.0,1.5059507314633663e-13
80554,23.7,-71.0,2.500882738796909e-13
80555,23.7,-70.0,4.131064747133118e-13
80556,23.7,-69.0,6.787608457305204e-13
80557,23.7,-68.0,1.10932211226886e-12
80558,23.7,-67.0,1.8033692714777676e-12
80559,23.7,-66.0,2.9160688121288033e-12
80560,23.7,-65.0,4.690260651410512e-12
80561,23.7,-64.0,7.503818073502922e-12
80562,23.7,-63.0,1.1941358081866582e-11
80563,23.7,-62.0,1.8902152143009468e-11
80564,23.7,-61.0,2.976150539363286e-11
80565,23.7,-60.0,4.661059456229692e-11
80566,23.7,-59.0,7.261067905303783e-11
80567,23.7,-58.0,1.1251293695389452e-10
80568,23.7,-57.0,1.7341654600167831e-10
80569,23.7,-56.0,2.658671684592983e-10
80570,23.7,-55.0,4.054385091586105e-10
80571,23.7,-54.0,6.149947240727829e-10
80572,23.7,-53.0,9.279058052538884e-10
80573,23.7,-52.0,1.3925875292453125e-09
80574,23.7,-51.0,2.078869464074121e-09
80575,23.7,-50.0,3.086867919132907e-09
80576,23.7,-49.0,4.5592665579184456e-09
80577,23.7,-48.0,6.698198768866699e-09
80578,23.7,-47.0,9.78829815612409e-09
80579,23.7,-46.0,1.4227954300086007e-08
80580,23.7,-45.0,2.0571400008030836e-08
80581,23.7,-44.0,2.9584985137350884e-08
80582,23.7,-43.0,4.232188328602996e-08
80583,23.7,-42.0,6.022055371007094e-08
80584,23.7,-41.0,8.523356258819986e-08
80585,23.7,-40.0,1.1999487219455682e-07
80586,23.7,-39.0,1.6803544391281914e-07
80587,23.7,-38.0,2.3405897124662954e-07
80588,23.7,-37.0,3.242917472798907e-07
80589,23.7,-36.0,4.469230429039533e-07
80590,23.7,-35.0,6.126548676767207e-07
80591,23.7,-34.0,8.353825131962677e-07
80592,23.7,-33.0,1.1330297108606284e-06
80593,23.7,-32.0,1.5285644006375957e-06
80594,23.7,-31.0,2.0512227868116306e-06
80595,23.7,-30.0,2.7379702832154e-06
80596,23.7,-29.0,3.6352282829554636e-06
80597,23.7,-28.0,4.802433677527787e-06
80598,23.7,-27.0,7.138055807443218e-06
80599,23.7,-26.0,8.250293024607061e-05
80600,23.7,-25.0,0.0011106039046240418
80601,23.7,-24.0,0.0027159845187010893
80602,23.7,-23.0,0.0012032277261432105
80603,23.7,-22.0,0.0013627140085020464
80604,23.7,-21.0,0.0031382023493686387
80605,23.7,-20.0,0.0013036784467689378
80606,23.7,-19.0,0.00023532765672583714
80607,23.7,-18.0,0.0015944141998157741
80608,23.7,-17.0,0.0038450780220516604
80609,23.7,-16.0,0.001745823055659253
80610,23.7,-15.0,0.00199835324060724
80611,23.7,-14.0,0.00451971906654007
80612,23.7,-13.0,0.0019517024380965508
80613,23.7,-12.0,0.0004685155486252702
80614,23.7,-11.0,0.002440590849166383
80615,23.7,-10.0,0.005692455003138289
80616,23.7,-9.0,0.0027205641843863373
80617,23.7,-8.0,0.003147922191969611
80618,23.7,-7.0,0.0068493258083507135
80619,23.7,-6.0,0.0031652562035613826
80620,23.7,-5.0,0.0010610690571854276
80621,23.7,-4.0,0.004034440175039253
80622,23.7,-3.0,0.00890605032372381
80623,23.7,-2.0,0.004298066227688074
80624,23.7,-1.0,0.0014033125565111272
80625,23.7,0.0,0.0006118192626575184
80626,23.7,1.0,0.001819890292185271
80627,23.7,2.0,0.0063579771597756995
80628,23.7,3.0,0.013350388631572068
80629,23.7,4.0,0.006780643239823563
80630,23.7,5.0,0.0030662219414415675
80631,23.7,6.0,0.00868068283399223
80632,23.7,7.0,0.01780976618053835
80633,23.7,8.0,0.00969160828668143
80634,23.7,9.0,0.011340391982218298
80635,23.7,10.0,0.022243633663878198
80636,23.7,11.0,0.011461407246614888
80637,23.7,12.0,0.005344805989625816
80638,23.7,13.0,0.014875350290016673
80639,23.7,14.0,0.03039872596081676
80640,23.7,15.0,0.016283572629120474
80641,23.7,16.0,0.01966128716191882
80642,23.7,17.0,0.03936813306462363
80643,23.7,18.0,0.019345003253330495
80644,23.7,19.0,0.008040517598977602
80645,23.7,20.0,0.028010378339643652
80646,23.7,21.0,0.0605513276480141
80647,23.7,22.0,0.030588369335807608
80648,23.7,23.0,0.0432971480030407
80649,23.7,24.0,0.09274870011225204
80650,23.7,25.0,0.04122109609200426
80651,23.7,26.0,0.009367326411341786
80652,23.7,27.0,0.023528779376160963
80653,23.7,28.0,0.04932733574117831
80654,23.7,29.0,0.02411836685899372
80655,23.7,30.0,0.019376071218965056
80656,23.7,31.0,0.03678355002852966
80657,23.7,32.0,0.017785887442840227
80658,23.7,33.0,0.006134379456407375
80659,23.7,34.0,0.013468624098462055
80660,23.7,35.0,0.026381976750582375
80661,23.7,36.0,0.013441059459563287
80662,23.7,37.0,0.011423268071495945
80663,23.7,38.0,0.02098201757104903
80664,23.7,39.0,0.01068547729452329
80665,23.7,40.0,0.009140271844446516
80666,23.7,41.0,0.016816176125980114
80667,23.7,42.0,0.008174523049598526
80668,23.7,43.0,0.002860314049081196
80669,23.7,44.0,0.00638615982503673
80670,23.7,45.0,0.012622269498218769
80671,23.7,46.0,0.005984964601856494
80672,23.7,47.0,0.0016782610530488135
80673,23.7,48.0,0.0012183972928599815
80674,23.7,49.0,0.0010646633791861926
80675,23.7,50.0,0.0009279217548831697
80676,23.7,51.0,0.0008044534182985045
80677,23.7,52.0,0.0006955625885977048
80678,23.7,53.0,0.0007612280654698895
80679,23.7,54.0,0.002969277431988387
80680,23.7,55.0,0.006476023244380192
80681,23.7,56.0,0.0028252987457706527
80682,23.7,57.0,0.00047158140978564796
80683,23.7,58.0,0.00025690989404465015
80684,23.7,59.0,0.00021188852444208747
80685,23.7,60.0,0.00017509067132572516
80686,23.7,61.0,0.00014391688869176212
80687,23.7,62.0,0.00011766481743461462
80688,23.7,63.0,9.569022959266622e-05
80689,23.7,64.0,7.740600887331312e-05
80690,23.7,65.0,6.22827617281261e-05
80691,23.7,66.0,4.984793311594396e-05
80692,23.7,67.0,3.9683736463072824e-05
80693,23.7,68.0,3.142418809664515e-05
80694,23.7,69.0,2.475150904316018e-05
80695,23.7,70.0,1.939212517632363e-05
80696,23.7,71.0,1.5112462535160484e-05
80697,23.7,72.0,1.1714700129293215e-05
80698,23.7,73.0,9.032609236769153e-06
80699,23.7,74.0,6.927577234005768e-06
80700,23.8,-75.0,3.037107892890483e-14
80701,23.8,-74.0,5.1276202319658656e-14
80702,23.8,-73.0,8.61107936490945e-14
80703,23.8,-72.0,1.438419092708014e-13
80704,23.8,-71.0,2.39000821389835e-13
80705,23.8,-70.0,3.950021464110597e-13
80706,23.8,-69.0,6.493601377694361e-13
80707,23.8,-68.0,1.0618371168055682e-12
80708,23.8,-67.0,1.7270952379490907e-12
80709,23.8,-66.0,2.7942211705652566e-12
80710,23.8,-65.0,4.4966737426973206e-12
80711,23.8,-64.0,7.197937734052139e-12
80712,23.8,-63.0,1.146069355197128e-11
80713,23.8,-62.0,1.8150969298207836e-11
80714,23.8,-61.0,2.8593995983538716e-11
80715,23.8,-60.0,4.480598085934987e-11
80716,23.8,-59.0,6.983662350782962e-11
80717,23.8,-58.0,1.0827210642660902e-10
80718,23.8,-57.0,1.6696907681087492e-10
80719,23.8,-56.0,2.5611889146094273e-10
80720,23.8,-55.0,3.907808638994199e-10
80721,23.8,-54.0,5.930769857908155e-10
80722,23.8,-53.0,8.953131486192581e-10
80723,23.8,-52.0,1.34438903510642e-09
80724,23.8,-51.0,2.0079877970225856e-09
80725,23.8,-50.0,2.9832062862060037e-09
80726,23.8,-49.0,4.4085077766918125e-09
80727,23.8,-48.0,6.480164747221482e-09
80728,23.8,-47.0,9.474724585653486e-09
80729,23.8,-46.0,1.3779493525139204e-08
80730,23.8,-45.0,1.9933613387834715e-08
80731,23.8,-44.0,2.8683023265286018e-08
80732,23.8,-43.0,4.1053476716931694e-08
80733,23.8,-42.0,5.844684710729938e-08
80734,23.8,-41.0,8.27672205341871e-08
80735,23.8,-40.0,1.1658476500207309e-07
80736,23.8,-39.0,1.6334708719982763e-07
80737,23.8,-38.0,2.2764974558894291e-07
80738,23.8,-37.0,3.1557976734438446e-07
80739,23.8,-36.0,4.3514838455542533e-07
80740,23.8,-35.0,5.968317046163227e-07
80741,23.8,-34.0,8.142405726543251e-07
80742,23.8,-33.0,1.104943345001896e-06
80743,23.8,-32.0,1.491467504542043e-06
80744,23.8,-31.0,2.0025077968083877e-06
80745,23.8,-30.0,2.6743695862124017e-06
80746,23.8,-29.0,3.5526765868407593e-06
80747,23.8,-28.0,4.695911065628211e-06
80748,23.8,-27.0,7.001838144540081e-06
80749,23.8,-26.0,8.236722007623209e-05
80750,23.8,-25.0,0.0011109533574646308
80751,23.8,-24.0,0.0027171053113042238
80752,23.8,-23.0,0.0012034815092476228
80753,23.8,-22.0,0.001362818220537232
80754,23.8,-21.0,0.003138889519872866
80755,23.8,-20.0,0.0013035142310019977
80756,23.8,-19.0,0.0002345748524822941
80757,23.8,-18.0,0.001593752614666898
80758,23.8,-17.0,0.0038446679338829427
80759,23.8,-16.0,0.0017447178611092436
80760,23.8,-15.0,0.001996761840735893
80761,23.8,-14.0,0.004517897095187459
80762,23.8,-13.0,0.001949405348953356
80763,23.8,-12.0,0.0004657258859063912
80764,23.8,-11.0,0.002436929077283945
80765,23.8,-10.0,0.005687602834876924
80766,23.8,-9.0,0.0027157616443495127
80767,23.8,-8.0,0.0031419479916396315
80768,23.8,-7.0,0.006841078507453387
80769,23.8,-6.0,0.003157970339100217
80770,23.8,-5.0,0.0010540057080333585
80771,23.8,-4.0,0.004024355354010238
80772,23.8,-3.0,0.00889141402696624
80773,23.8,-2.0,0.004286455808230014
80774,23.8,-1.0,0.001393473878176782
80775,23.8,0.0,0.0006149691673419467
80776,23.8,1.0,0.0018090062652079831
80777,23.8,2.0,0.006341050871305848
80778,23.8,3.0,0.013324384593579128
80779,23.8,4.0,0.006763256539719438
80780,23.8,5.0,0.0030537172510767987
80781,23.8,6.0,0.008658192181420821
80782,23.8,7.0,0.01777114660818015
80783,23.8,8.0,0.009668978749455558
80784,23.8,9.0,0.011312062874589579
80785,23.8,10.0,0.022190363259527796
80786,23.8,11.0,0.01143649896511332
80787,23.8,12.0,0.005336411804418856
80788,23.8,13.0,0.01483558137219044
80789,23.8,14.0,0.030307135666838077
80790,23.8,15.0,0.01624411057372739
80791,23.8,16.0,0.01959579439799893
80792,23.8,17.0,0.03920901036351714
80793,23.8,18.0,0.019288055057894674
80794,23.8,19.0,0.008036697085606583
80795,23.8,20.0,0.027823559741562094
80796,23.8,21.0,0.0600710723535106
80797,23.8,22.0,0.030513797106524958
80798,23.8,23.0,0.04487205211617908
80799,23.8,24.0,0.0945741073894831
80800,23.8,25.0,0.0419145606209792
80801,23.8,26.0,0.009332888208175837
80802,23.8,27.0,0.02338743529620608
80803,23.8,28.0,0.0490976926103797
80804,23.8,29.0,0.023980566731412887
80805,23.8,30.0,0.019231710424178615
80806,23.8,31.0,0.03653835840014645
80807,23.8,32.0,0.01765571275539474
80808,23.8,33.0,0.0060751553069243285
80809,23.8,34.0,0.013356774574793732
80810,23.8,35.0,0.0261772313382672
80811,23.8,36.0,0.013334539063482745
80812,23.8,37.0,0.011329192387094388
80813,23.8,38.0,0.020811538222139242
80814,23.8,39.0,0.010600281346129073
80815,23.8,40.0,0.009066106320390508
80816,23.8,41.0,0.01667603786000379
80817,23.8,42.0,0.008110187102413588
80818,23.8,43.0,0.0028424974531241196
80819,23.8,44.0,0.006335772987205873
80820,23.8,45.0,0.012514325855842612
80821,23.8,46.0,0.00593819043590958
80822,23.8,47.0,0.0016710148825218633
80823,23.8,48.0,0.0012150602246646604
80824,23.8,49.0,0.001062332228481029
80825,23.8,50.0,0.0009263834866846078
80826,23.8,51.0,0.0008035478104187283
80827,23.8,52.0,0.0006951321157201278
80828,23.8,53.0,0.0007595080646336716
80829,23.8,54.0,0.00294457832025943
80830,23.8,55.0,0.0064152120105006386
80831,23.8,56.0,0.0028009195849017635
80832,23.8,57.0,0.00047053046636265426
80833,23.8,58.0,0.00025755585504657437
80834,23.8,59.0,0.00021255400591657447
80835,23.8,60.0,0.0001757342242017542
80836,23.8,61.0,0.0001445228413873774
80837,23.8,62.0,0.00011822320926525654
80838,23.8,63.0,9.619557722787693e-05
80839,23.8,64.0,7.785626635871614e-05
80840,23.8,65.0,6.267843564161061e-05
80841,23.8,66.0,5.019134475106736e-05
80842,23.8,67.0,3.997841963292149e-05
80843,23.8,68.0,3.16744090012302e-05
80844,23.8,69.0,2.4961893498422514e-05
80845,23.8,70.0,1.9567378192632258e-05
80846,23.8,71.0,1.5257165584476072e-05
80847,23.8,72.0,1.1833172286440914e-05
80848,23.8,73.0,9.128819569074813e-06
80849,23.8,74.0,7.005097211343334e-06
80850,23.9,-75.0,2.893376076832989e-14
80851,23.9,-74.0,4.887557813073131e-14
80852,23.9,-73.0,8.21230435464661e-14
80853,23.9,-72.0,1.3725376695305024e-13
80854,23.9,-71.0,2.281758181148007e-13
